Country,Localite,Category,Value,Date
Liberia,RiverCess County,Cases,10,9/26/14
Liberia,RiverCess County,New cases,0,9/26/14
Liberia,Sinoe County,Cases,9,9/26/14
Liberia,Sinoe County,New cases,0,9/26/14
Sierra Leone,Bo,Cases,103,9/26/14
Sierra Leone,Bo,New cases,1,9/26/14
Sierra Leone,Bombali,Cases,203,9/26/14
Sierra Leone,Bombali,New cases,17,9/26/14
Sierra Leone,Bonthe,Cases,3,9/26/14
Sierra Leone,Bonthe,New cases,0,9/26/14
Sierra Leone,Kailahun,Cases,579,9/26/14
Sierra Leone,Kailahun,New cases,0,9/26/14
Sierra Leone,Kambia,Cases,13,9/26/14
Sierra Leone,Kambia,New cases,0,9/26/14
Sierra Leone,Kenema,Cases,459,9/26/14
Sierra Leone,Kenema,New cases,8,9/26/14
Sierra Leone,Koinadugu,Cases,0,9/26/14
Sierra Leone,Koinadugu,New cases,0,9/26/14
Sierra Leone,Kono,Cases,59,9/26/14
Sierra Leone,Kono,New cases,0,9/26/14
Sierra Leone,Moyamba,Cases,66,9/26/14
Sierra Leone,Moyamba,New cases,6,9/26/14
Sierra Leone,National,Cases,"2,149",9/26/14
Sierra Leone,National,New cases,32,9/26/14
Sierra Leone,Port Loko,Cases,242,9/26/14
Sierra Leone,Port Loko,New cases,0,9/26/14
Sierra Leone,Pujehun,Cases,17,9/26/14
Sierra Leone,Pujehun,New cases,0,9/26/14
Sierra Leone,Tonkolili,Cases,69,9/26/14
Sierra Leone,Tonkolili,New cases,0,9/26/14
Sierra Leone,Western area rural,Cases,126,9/26/14
Sierra Leone,Western area rural,New cases,0,9/26/14
Sierra Leone,Western area urban,Cases,210,9/26/14
Sierra Leone,Western area urban,New cases,0,9/26/14
Liberia,Bomi County,Cases,85,9/27/14
Liberia,Bomi County,New cases,0,9/27/14
Liberia,Bong County,Cases,318,9/27/14
Liberia,Bong County,New cases,2,9/27/14
Liberia,Gbarpolu County,Cases,1,9/27/14
Liberia,Gbarpolu County,New cases,0,9/27/14
Liberia,Grand Bassa,Cases,119,9/27/14
Liberia,Grand Bassa,New cases,0,9/27/14
Liberia,Grand Cape Mount,Cases,17,9/27/14
Liberia,Grand Cape Mount,New cases,0,9/27/14
Liberia,Grand Gedeh,Cases,3,9/27/14
Liberia,Grand Gedeh,New cases,0,9/27/14
Liberia,Grand Kru,Cases,16,9/27/14
Liberia,Grand Kru,New cases,0,9/27/14
Liberia,Lofa County,Cases,778,9/27/14
Liberia,Lofa County,New cases,1,9/27/14
Liberia,Margibi County,Cases,621,9/27/14
Liberia,Margibi County,New cases,9,9/27/14
Liberia,Maryland County,Cases,8,9/27/14
Liberia,Maryland County,New cases,0,9/27/14
Liberia,Montserrado County,Cases,"1,418",9/27/14
Liberia,Montserrado County,New cases,24,9/27/14
Liberia,National,Cases,"3,664",9/27/14
Liberia,National,New cases,37,9/27/14
Liberia,Nimba County,Cases,243,9/27/14
Liberia,Nimba County,New cases,0,9/27/14
Liberia,River Gee County,Cases,17,9/27/14
Liberia,River Gee County,New cases,0,9/27/14
Liberia,RiverCess County,Cases,10,9/27/14
Liberia,RiverCess County,New cases,0,9/27/14
Liberia,Sinoe County,Cases,10,9/27/14
Liberia,Sinoe County,New cases,1,9/27/14
Sierra Leone,Bo,Cases,109,9/27/14
Sierra Leone,Bo,New cases,6,9/27/14
Sierra Leone,Bombali,Cases,232,9/27/14
Sierra Leone,Bombali,New cases,29,9/27/14
Sierra Leone,Bonthe,Cases,3,9/27/14
Sierra Leone,Bonthe,New cases,0,9/27/14
Sierra Leone,Kailahun,Cases,579,9/27/14
